BottomBarrelSurvey	2	SING0478.JPG	Link	8	3200	2.5	1581939555	2020	2	17	11	39	15	2465	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0479.JPG	Link	8	3200	2.5	1581939557	2020	2	17	11	39	17	2467	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0480.JPG	Link	8	3200	2.5	1581939559	2020	2	17	11	39	19	2469	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0481.JPG	Link	8	3200	2.5	1581939561	2020	2	17	11	39	21	2471	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0482.JPG	Link	8	3200	2.5	1581939563	2020	2	17	11	39	23	2473	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0483.JPG	Link	8	3200	2.5	1581939565	2020	2	17	11	39	25	2475	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0484.JPG	Link	8	3200	2.5	1581939567	2020	2	17	11	39	27	2477	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0485.JPG	Link	8	3200	2.5	1581939569	2020	2	17	11	39	29	2479	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0486.JPG	Link	8	3200	2.5	1581939571	2020	2	17	11	39	31	2481	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0487.JPG	Link	8	3200	2.5	1581939573	2020	2	17	11	39	33	2483	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0488.JPG	Link	9	3200	2.5	1581939575	2020	2	17	11	39	35	2485	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0489.JPG	Link	9	3200	2.5	1581939577	2020	2	17	11	39	37	2487	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0490.JPG	Link	9	3200	2.5	1581939579	2020	2	17	11	39	39	2489	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0491.JPG	Link	9	3200	2.5	1581939581	2020	2	17	11	39	41	2491	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0492.JPG	Link	9	3200	2.5	1581939583	2020	2	17	11	39	43	2493	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0493.JPG	Link	9	3200	2.5	1581939585	2020	2	17	11	39	45	2495	-14.53	14	253	-42	-1			
